SMILES,Molecule Name,pxr_pEC50,adme_log_hlm_clint,adme_log_rlm_clint,adme_log_mdr1_mdck_er,adme_log_solubility_ph68,adme_log_ppb_human_unbound,adme_log_ppb_rat_unbound
CCOc1ccc(C(=O)Nc2cc(C(=O)OC)ccc2N2CCN(C(C)=O)CC2)cc1,,,1.337559088,2.646919084,0.763928856,0.382017043,,
CCOc1ccc(C(=O)Nc2ccccc2N2CCCC2)cc1,OADMET-0002035,4.95,,,,,,
CCOc1ccc(C(=O)Nc2cnn(C3CCOCC3)c2)cn1,,,0.675686709,2.025297671,0.147743474,1.600537294,,
CCOc1ccc(C(=O)O)cc1,OADMET-0002285,2.21,,,,,,
CCOc1ccc(C2CCCN2C(=O)c2cccn2C)cc1,OADMET-0004701,4.89,,,,,,
CCOc1ccc(CC(=O)N2CCC(CCOC)(NC(=O)Nc3cccc(C)c3)C2)cc1,OADMET-0001478,5.04,,,,,,
CCOc1ccc(CC(=O)N2CCC3(CC2)Nc2cc(C)ccc2-n2cccc23)cc1OCC,,,2.270932586,2.980428817,,,,
CCOc1ccc(CC(=O)NCCn2cccnc2=O)cc1,,,0.675686709,1.04351946,1.25635307,1.835817354,,
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,OADMET-0003689,3.95,,,,,,
CCOc1ccc(CN2C[C@@H]3C(=O)N(CCN4CCc5ccccc5C4)C(=O)[C@@H]3C2)cc1,OADMET-0001420,5.19,,,,,,
CCOc1ccc(CNC(=O)Cn2ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,,,2.626439946,3.322280298,1.074830752,,,
CCOc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1F,OADMET-0005881,4.68,,,,,,
CCOc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,,,1.789623012,3.34628039,0.40718693,,,
CCOc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CO3)cc1,,,0.675686709,2.661793762,,,,
CCOc1ccc(NS(=O)(=O)c2ccc(C)cc2C)cc1OCC,OADMET-0003472,6.015000000000001,,,,,,
CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,,,2.202093076,2.654183283,-0.871824053,1.653115993,,
CCOc1ccc(Nc2ncccc2C#N)cc1,,,1.99830294,2.503695373,,0.965201701,,
CCOc1ccc(OCC)c(S(=O)(=O)Nc2cc(Cl)ccc2OC)c1,OADMET-0003097,5.9,,,,,,
CCOc1ccc(OCCN2CCN(C(C)=O)CC2)cc1,,,0.675686709,1.242093984,-0.173383783,,,
CCOc1ccc(Oc2ccc(OCc3cc(F)ccc3F)cc2)c(N)c1,,,0.943791199,2.017667614,,,,
CCOc1ccc(S(=O)(=O)N(CC)CC(=O)Nc2ccc3c(c2)OCO3)cc1,,,,,-0.068920114,-0.356547324,,
CCOc1ccc(S(=O)(=O)Nc2c(C)cccc2CC)cc1OCC,OADMET-0003234,5.43,,,,,,
CCOc1ccc([C@@H]2C[C@H]2NC(=O)c2cnn3ccncc23)cc1,OADMET-0005385,4.57,,,,,,
CCOc1ccc2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,,,2.036780553,2.974696793,0.828753541,,,
CCOc1ccc2c(c1)cc(CN1CCSCC1)c1nn(C)c(=O)n12,,,1.944832928,2.780831967,,,,
CCOc1ccc2ccccc2c1OCC1(O)CCOCC1,OADMET-0005691,4.25,,,,,,
CCOc1ccc2nc(N3CCCC(C(=O)Nc4cccc(C(C)=O)c4)C3)sc2c1,OADMET-0001492,4.19,,,,,,
CCOc1ccc2nc3c(cc2c1)CN(CCOC)C(=O)O3,,,1.080626487,2.333197307,,,,
CCOc1ccc2ncc(C(=O)c3ccccc3)c(S(=O)(=O)c3ccc(C)cc3)c2c1,OADMET-0001485,5.78,,,,,,
CCOc1cccc(-c2cccc(N)n2)c1,,,2.374878432,2.745395707,-0.252563399,,,
CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1,,,1.087035665,1.729375404,,0.960946196,,
CCOc1cccc(CC(=O)N2CCC(c3ccc(F)cn3)CC2)n1,OADMET-0005469,4.87,,,,,,
CCOc1cccc(CC(=O)NC2CCCOc3ccccc32)n1,OADMET-0002911,5.06,,,,,,
CCOc1cccc(CCC(=O)N2CCCNC(=O)[C@@H]2CC)c1,OADMET-0002910,5.035,,,,,,
CCOc1cccc(CNCCc2c[nH]c3ccccc23)c1,,,1.95800453,3.122647009,-0.201728237,1.863263364,,
CCOc1cccc(NC(=O)N2CCN(C3CC3)C(C(N)=O)C2)c1,OADMET-0005331,4.46,,,,,,
CCOc1cccc(NS(=O)(=O)c2ccnn2C2CCC2)n1,OADMET-0003521,4.79,,,,,,
CCOc1cccc(NS(C)(=O)=O)n1,,,0.675686709,1.027920136,-0.013547001,,,
CCOc1ccccc1C(=O)N1CCC(c2nc(-c3ccc(OC)cc3)c(C(N)=O)[nH]2)CC1,,,2.017467417,2.375154963,1.678142919,1.666517981,,
CCOc1ccccc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,OADMET-0002033,3.88,,,,,,
CCOc1ccccc1C(=O)Nc1ccc(Oc2ccccc2OC)nc1,OADMET-0001058,4.1,,,,,,
CCOc1ccccc1C(=O)O,OADMET-0002300,2.1,,,,,,
CCOc1ccccc1C(F)(F)C(=O)N1CCC(NC(=O)C2CC2)CC1,OADMET-0005945,5.26,,,,,,
CCOc1ccccc1CCC(=O)N1CCN(c2ccc(C(N)=O)cc2)CC1,OADMET-0003119,5.17,,,,,,
CCOc1ccccc1CN(C)S(=O)(=O)CC1CCCO1,OADMET-0005777,4.72,,,,,,
CCOc1ccccc1CNCCc1c[nH]c2ccccc12,,,2.104196802,3.335979142,0.524248505,1.597804842,,
CCOc1ccccc1N/C=C1\C(=O)Oc2ccccc2C1=O,,,,,,-0.180456064,,
CCOc1ccccc1NC(=O)C(=O)NCc1ccccc1F,,,,,,-0.468521083,,
CCOc1cccnc1N1CCN(c2nc(C)cc(C)n2)CC1,OADMET-0003078,5.28,,,,,,
CCOc1cccnc1S(=O)(=O)N1CCc2ccc(F)cc2C(C)C1,OADMET-0002818,5.74,,,,,,
CCOc1cccnc1S(=O)(=O)NCc1ccc(F)cc1C(F)(F)F,OADMET-0002817,5.3,,,,,,
CCOc1ccnc(NCCCc2nc3cc(F)ccc3[nH]2)n1,,,2.374271643,3.515722344,0.498019135,,,
CCOc1cn(-c2ccccc2)nc1C(=O)N1CCN(c2nc(C)cs2)CC1,OADMET-0005300,4.38,,,,,,
CCOc1cncc(NS(=O)(=O)c2cccc(N(C)C)c2)n1,OADMET-0002578,4.65,,,,,,
CCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2cccc(NC(=O)c3ccc(F)cc3)c2)n1,,,,,0.425703345,-0.602059991,,
CCOc1nc(C)ccc1C(=O)N1CCCC1c1csc(C)n1,OADMET-0004830,4.67,,,,,,
CCOc1nccc(C)c1C(=O)N1CC[C@@H](Oc2ccccc2)C1,OADMET-0005561,4.59,,,,,,
CCOc1ncccc1-c1cc(Cl)ccc1O,,,1.77755006,2.815365197,-0.225338528,1.356025857,,
CCOc1ncccc1-c1nc(C)cc(NC)n1,,,0.675686709,1.41715603,-0.172673285,1.560504415,,
CCOc1ncccc1C(=O)Nc1cc(S(=O)(=O)Nc2cccc(Cl)c2)ccc1O,OADMET-0002981,5.97,,,,,,
CCOc1ncccc1C(=O)Nc1sccc1C#N,,,,,,0.053078443,,
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,,,0.675686709,1.027920136,,1.606596309,,
CCS(=O)(=O)Cc1ccn(-c2cccc(F)c2)n1,,,0.675686709,1.587542601,-0.199468216,1.691700208,,
CCS(=O)(=O)N(C)c1ccc(N(C)C)cc1,,,0.675686709,3.474097618,-0.237408633,,,
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,,,0.675686709,1.28368559,2.305351369,,1.378597739,2.0
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,,,2.1225599,2.932890102,0.195034772,1.710540448,,
CCS(=O)(=O)N1CCC(C(=O)N2CC(C)(C)C2C(C)C)CC1,OADMET-0003482,5.43,,,,,,
CCS(=O)(=O)N1CCC(NC(=O)C(C)(C)c2csc(-c3ccccc3F)n2)CC1,OADMET-0003039,5.42,,,,,,
CCS(=O)(=O)N1CCC(c2ccccc2)(c2nc(Cc3cnc(C4CC4)o3)no2)CC1,OADMET-0006083,4.66,,,,,,
CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,,,0.988068203,1.559511632,1.595322614,,,
CCS(=O)(=O)NCC1CN(C(C)=O)CCO1,OADMET-0001106,2.45,,,,,,
CCS(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCCOCCNC(=O)CC1,OADMET-0001442,3.69,,,,,,
CCS(=O)(=O)Nc1cc(OC)ccc1S(=O)(=O)N1CCCC(C)C1,OADMET-0003492,5.47,,,,,,
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,,,0.675686709,1.17350677,1.709676559,1.227115083,,
CCS(=O)(=O)Nc1ccccc1C(=O)Nc1cc(C2CC2)n(C)n1,OADMET-0003488,5.37,,,,,,
CCS(=O)(=O)c1c[nH]c(=O)c(C(=O)NC2Cc3ccccc3C2)c1,OADMET-0005651,4.09,,,,,,
CCS(=O)(=O)c1ccc(N2CCC(Nc3ncnc4[nH]ccc34)CC2)cc1,OADMET-0002858,2.82,,,,,,
CCS(=O)(=O)c1cccc(CC(=O)N2CCCC2CSC)c1,OADMET-0005697,4.9,,,,,,
CCS(=O)(=O)c1ccccc1CC(=O)N(C)c1ccc(C)nn1,OADMET-0002594,4.175,,,,,,
CCSCCC(=O)NCCn1nc(C)c(CC)c1C,,,2.164974107,3.187317062,0.39658859,,,
CCSCc1nc(N)c2ccccc2n1,,,1.481471294,2.081602912,-0.166927023,1.4827307,,
CCSc1cccc(-c2cc(C(=O)N3CCCCC3)ccn2)c1,OADMET-0001180,4.77,,,,,,
CCSc1cccc(Cn2nnnc2N(C)CC2COCCO2)c1,OADMET-0005115,5.12,,,,,,
CCSc1ccccc1NC(=O)c1cscn1,OADMET-0001293,4.19,,,,,,
CCSc1nnc(-c2ccccc2NC(=O)c2csnn2)c(=O)[nH]1,OADMET-0001021,1.62,,,,,,
CCSc1nnc(SCc2cc(C=O)ccc2OC)s1,OADMET-0001693,4.52,,,,,,
CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,,,1.640898636,2.615611317,1.152409719,,,
CC[C@@H]1C(=O)NCCCN1CC(=O)Nc1ccccc1C(F)(F)F,OADMET-0005752,4.62,,,,,,
CC[C@@H]1C(=O)NCCCN1Cc1nc(-c2cccc(Cl)c2)no1,OADMET-0003242,5.21,,,,,,
CC[C@@H]1CN(c2ccc(C(=O)Nc3cn4cc(C)nc4cn3)c(F)c2)CCN1,,,,,0.379213695,,,
CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,,,1.543596268,2.338270185,1.790315225,1.729002709,,
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,OADMET-0003595,2.51,,,,,,
CC[C@H](C)[C@H](NCc1ccc(Br)c2cccnc12)C(=O)O,OADMET-0005253,4.51,,,,,,
CC[C@H](N)c1ccccc1,OADMET-0002058,2.13,,,,,,
CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,OADMET-0001951,5.95,,,,,,
CC[C@H]1C(=O)NCCCN1Cc1oc(-c2ccccc2)nc1C,OADMET-0002880,5.06,,,,,,
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,OADMET-0003716,5.64,,,,,,
CC[N+](C)(C)Cc1ccccc1Br,OADMET-0003659,2.89,,,,,,
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,OADMET-0003685,1.93,,,,,,
CC[P](CC)(CC)=[Au][S][C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,OADMET-0003727,2.54,,,,,,
CCc1[nH]nc(NC2CCC(C(=O)OC)CC2)c1C,,,2.718688487,2.471828379,-0.083099422,,,
CCc1[nH]nc(NC2CCN(C(C)C)CC2)c1C,,,0.675686709,2.211571695,1.136492655,,,
CCc1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCCCC2,,,0.951677437,1.637209449,0.469465353,,,
CCc1c(-c2ccncc2)n[nH]c1NC(=O)c1ccnn1C1CCC1,OADMET-0003086,2.01,,,,,,
CCc1c(C(=O)N2CC[C@@](O)(CC(C)C)[C@@H](Oc3ccc(F)cc3)C2)[nH]c2ccc(C)cc12,,,2.014948742,3.111775834,0.618089766,,,
CCc1c(C(=O)NC2(CNC(=O)C3COC(C)C3)CCCC2)oc2ccccc12,OADMET-0003510,5.2,,,,,,
CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,,,1.607186857,2.684616489,-0.238843529,,,
CCc1c(C(=O)Nc2ccc3c(c2)N(C(N)=O)CC3)cnn1-c1ccccn1,OADMET-0005723,4.17,,,,,,
CCc1c(C)cccc1C(C(=O)NCC1CCOC1)N1CCC(CC(C)O)CC1,OADMET-0003209,4.95,,,,,,
CCc1c(C)nn(CCNC(=O)CCc2cnccn2)c1C,,,1.80988279,2.811035153,1.369653461,,,
CCc1c(N)cnn1-c1ccccc1C,,,0.909235003,2.217907504,-0.169532811,1.569841899,,
CCc1c(NC(=O)c2cocn2)cnn1-c1ccccc1Cl,OADMET-0005851,4.34,,,,,,
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,,,1.449447542,2.320447486,0.876701694,,,
CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,OADMET-0003571,2.24,1.26131046,1.027920136,1.705643909,,,
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,OADMET-0003686,1.76,1.10503305,1.027920136,1.294052457,,,
CCc1c[nH]c2ncnc(N3CC4(CCOCC(=O)N4)C3)c12,OADMET-0002839,1.74,,,,,,
CCc1c[nH]c2ncnc(N3CCC(CN4CCN(C)CC4)CC3)c12,,,0.675686709,,0.915580783,,1.728012707,
CCc1c[nH]c2ncnc(N3CCCC(n4cc(C)cn4)C3)c12,OADMET-0002650,1.75,,,,,,
CCc1c[nH]c2ncnc(N3CCN(C4CCS(=O)(=O)C4)CC3)c12,OADMET-0003193,1.76,,,,,,
CCc1c[nH]c2ncnc(N3CCc4c(CC(N)=O)cccc4C3)c12,OADMET-0003145,3.29,,,,,,
CCc1c[nH]c2ncnc(NCc3ccc(CO)c(F)c3)c12,OADMET-0003274,1.74,,,,,,
CCc1cc(-c2ccc(OC)c3nc(C)ccc23)nc(N2CCOCC2)n1,,,0.804684515,2.021474599,0.050426158,,,
CCc1cc(-c2ccc(OC)c3ncccc23)nc(N2CCOCC2)n1,,,1.455864635,1.979156696,-0.071566219,,,
CCc1cc(-c2ccnn2C)nc(N(C)C)n1,OADMET-0001357,3.38,,,,,,
CCc1cc(=O)[nH]c(SCCCCC2CCOCC2)n1,,,1.533606848,2.457488281,0.047558529,,,
CCc1cc(=O)[nH]c(SCCN2CCCCC2)n1,,,0.675686709,2.64412137,0.535559174,,,
CCc1cc(C(=O)NCCc2c(C)[nH]c3c(Cl)ccc(Cl)c23)cc(=O)[nH]1,OADMET-0004775,5.16,,,,,,
CCc1cc(CN(C)c2nccc(-c3ccc(C)nc3C)n2)on1,,,1.951230632,3.227190505,-0.172064451,1.561339941,,
CCc1cc(CNC(=O)NC2CCN(CC3CCCCC3)CC2)on1,,,0.675686709,1.905153405,1.425657377,,,
CCc1cc(CNC(=O)Nc2ccc(N3CCSCC3)cc2)on1,,,1.554755591,3.155026758,1.282203798,,,
CCc1cc(N(C)Cc2ccc(N)nc2)nc(C)n1,,,0.675686709,1.027920136,0.298174618,1.562887381,,
CCc1cc(N2CCC(NC(=O)c3cccc(C)c3F)CC2)ncn1,OADMET-0003355,2.96,,,,,,
CCc1cc(N2CCC(Nc3ncnc4c(C)cccc34)CC2)ncn1,OADMET-0002753,6.15,,,,,,
CCc1cc(N2CCOCC2)nc(C2CCN(C(=O)C3CC3)CC2)n1,,,1.064532861,2.44365094,0.677749696,,,
CCc1cc(NC(=O)Cc2c(C)nc3nc(SC)nn3c2C)[nH]n1,,,,,,1.199480915,,
CCc1cc(NC(=O)N2CC3(CCCC3)C2c2ccccc2)no1,OADMET-0003350,5.82,,,,,,
CCc1cc(NC(=O)N2CCN(CC(C)C)CC2)ccc1C,OADMET-0004415,4.17,,,,,,
CCc1cc(NC(=O)N2CCN(c3ncnc4sccc34)CC2)no1,OADMET-0003239,3.78,,,,,,
CCc1cc(NC(=O)NC2Cc3ccccc3N(C)C2=O)ccc1C,OADMET-0003301,5.42,,,,,,
CCc1cc(NC(=O)c2cnn(C)c2C(F)(F)F)ccc1F,OADMET-0005112,4.26,,,,,,
CCc1cc(NC(=O)c2coc3ccc(OC)cc23)n(C)n1,OADMET-0005922,4.26,,,,,,
CCc1cc(NCCCn2ccnc2)n2nccc2n1,OADMET-0001277,1.61,,,,,,
CCc1cc(NCc2cccc(OCCOC)c2)ncn1,,,0.967641564,2.169906505,-0.082586085,1.691258358,,
CCc1cc(NS(C)(=O)=O)n(C)n1,,,0.675686709,1.027920136,0.405509667,,,
CCc1cc(Nc2nc(C)nc3c2cnn3C)ccc1C,OADMET-0003963,5.17,,,,,,
CCc1cc(S(=O)(=O)N2CC(OCCO)C2)c(C)cc1OC,OADMET-0004750,3.92,,,,,,
CCc1cc2c(=O)[nH]c(-c3ccccn3)nc2s1,,,,,,1.689885759,,
CCc1cc2c(N(C)CCO)ncnc2s1,,,1.866860112,2.142730385,-0.170002224,1.611404638,,
CCc1cc2c(N3CCN(Cc4nccn4C)CC3)ncnc2s1,,,,,,1.82445127,,
CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,,,1.609871757,2.00858314,,1.633670406,,
CCc1cc2c(OCC(=O)N3CCCC3)ncnc2s1,,,1.411383978,2.775980878,,,,
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,,,1.553276046,1.249442961,1.073002787,1.068185862,,
CCc1ccc(-c2cc(C(=O)NCCCc3nnn[nH]3)[nH]n2)cc1,OADMET-0000942,2.26,,,,,,
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,,,1.513270884,2.795620753,-0.139668825,1.451325808,,
CCc1ccc(-c2nccn2Cc2c(C)nn(CC)c2C)o1,,,2.391108084,3.480109321,0.516232152,1.607776604,,
CCc1ccc(-c2nnc(SC3CCN(c4ccccc4)C3=O)[nH]2)cc1,OADMET-0005699,4.95,,,,,,
CCc1ccc(-c2noc(C(C)NS(=O)(=O)Cc3ccccc3)n2)cc1,OADMET-0005257,5.46,,,,,,
CCc1ccc(-n2nc(C3CC3)nc2C2CCC(C(=O)N(C)C)CC2)cc1,OADMET-0002690,5.27,,,,,,
CCc1ccc(C(=O)N(C)Cc2ncccc2C)[nH]1,OADMET-0001103,3.94,,,,,,
CCc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccccc3OC(F)F)CC2)cc1,OADMET-0002587,5.02,,,,,,
CCc1ccc(C(=O)NC(C)c2c(C)nn(C)c2C)[nH]1,OADMET-0001319,3.69,,,,,,
CCc1ccc(C(C)NC(=O)CN2C(=O)Nc3ccccc3S2(=O)=O)cc1,OADMET-0002623,5.28,,,,,,
CCc1ccc(C(O)CNc2ncnc3[nH]ncc23)cc1,OADMET-0003394,1.74,,,,,,
CCc1ccc(C2CCCCN2C(=O)c2cc(C(F)F)ncn2)o1,OADMET-0002926,4.87,,,,,,
CCc1ccc(C2COCCN2C(=O)c2ccc(N3CCC(C)=N3)cc2)o1,OADMET-0004790,5.31,,,,,,
CCc1ccc(C2COCCN2S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3)o1,OADMET-0006023,4.98,,,,,,
CCc1ccc(CC)c(C(=O)CSc2nncs2)c1,,,2.341284128,3.189669385,-0.3254201,,,
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,OADMET-0003734,4.67,,,,,,
CCc1ccc(CN(C)Cc2ccc(CN3CCCCC3)s2)nc1,OADMET-0001355,3.78,,,,,,
CCc1ccc(CNc2nncs2)o1,,,0.890309217,1.670811552,-0.176716425,,,
CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,,,0.686546899,1.539414867,1.132459745,0.06069784,,
CCc1ccc(NC(=O)CN2CC(=O)N(C)c3ccccc3C2)cc1,OADMET-0004804,4.67,,,,,,
CCc1ccc(NC(=O)N2CC(COC)(C3CCC3)C2)cc1F,OADMET-0003431,5.7,,,,,,
CCc1ccc(NC(=O)NCCCc2cccc(C(F)(F)F)c2)cc1S(N)(=O)=O,OADMET-0002683,6.07,,,,,,
CCc1ccc(NCc2nc(C)c(C)s2)cc1S(N)(=O)=O,OADMET-0003060,5.45,,,,,,
CCc1ccc(OCC(=O)NS(=O)(=O)c2csc(-c3ccccc3)n2)c(OC)c1,OADMET-0005197,4.44,,,,,,
CCc1ccc(S(=O)(=O)N2CCCc3cnn(C)c32)cc1,OADMET-0003378,5.51,,,,,,
CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,,,2.49343156,3.31341266,-0.050001327,1.830396176,,
CCc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(-c2noc(C(F)(F)F)n2)cc1,OADMET-0002570,5.14,,,,,,
CCc1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1S(N)(=O)=O,OADMET-0002953,5.25,,,,,,
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,,,2.156424963,2.81682505,1.050448301,1.594171479,,
CCc1cccc(C)c1NC(=O)c1ccc(C)o1,,,0.675686709,2.234919503,-0.179796655,,,
CCc1cccc(C)c1NS(=O)(=O)c1ccc(C)c(C(=O)OC)c1,OADMET-0003298,5.85,,,,,,
CCc1cccc(C)c1NS(=O)(=O)c1cn(C(C)C)cn1,OADMET-0003512,5.89,,,,,,
CCc1cccc(CC)c1NC(=O)C(C)n1cc(CN2CCCC3(CC3)S2(=O)=O)nn1,OADMET-0005169,4.87,,,,,,
CCc1cccc(NC(=O)COC(=O)c2cnc(C)cn2)c1,,,,,,1.748962861,,
CCc1cccc(S(=O)(=O)NC2CCCN(CC(F)(F)F)C2=O)c1,OADMET-0005050,5.22,,,,,,
CCc1cccc(S(=O)(=O)NCCc2nc(C)cc(C)n2)c1,OADMET-0002738,5.34,,,,,,
CCc1cccc2ccc(C(=O)NCC34CCCC(C3)C(=O)N4)nc12,OADMET-0005095,5.47,,,,,,
CCc1ccccc1-c1cn(CCc2cnccn2)nn1,,,1.393329472,2.461999462,-0.106077702,1.441695136,,
CCc1ccccc1-n1cc(C(=O)NC(C)c2nn(C)cc2O)nn1,OADMET-0005608,4.53,,,,,,
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,,,2.100329182,2.949836759,1.344515239,1.623662707,,
CCc1ccccc1NC(=O)Cn1nc(C)cc1C,,,1.401934464,1.977476673,-0.145285064,1.645618738,,
CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,,,1.71393553,1.724873637,-0.17421145,1.123851641,,
CCc1ccccc1S(=O)(=O)NCC(=O)NC(C)c1ccccn1,OADMET-0004868,4.71,,,,,,
CCc1ccccc1S(=O)(=O)NCCc1cn[nH]c1,,,1.541891125,2.726353865,0.423722702,,,
CCc1cccnc1C(=O)NCc1cc2ccccc2n(C)c1=O,OADMET-0003104,5.46,,,,,,
CCc1ccnc(C(=O)N[C@H]2CCCO[C@@H]2c2nccn2CC)c1,OADMET-0004694,4.76,,,,,,
CCc1cn[nH]c1C1CCN(C(=O)c2c(-c3ccccc3)noc2C)CC1,OADMET-0001336,4.96,,,,,,
CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,,,0.675686709,1.875188638,-0.070332162,1.316808752,,
CCc1cnc(CCNc2cncc(Cl)n2)s1,,,2.263505879,2.932178385,,1.68115075,,
CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1,,,0.675686709,1.715351413,0.560077673,1.510142699,,
CCc1cnc(CNC(=O)N2CCC(n3cncn3)CC2)s1,,,0.675686709,1.027920136,1.392465549,1.694078462,,
CCc1cnc(CNS(=O)(=O)c2cnn(-c3ccccc3)c2)s1,OADMET-0005756,4.54,,,,,,
CCc1cnc(N(Cc2ccn(C)n2)CC2CCCC(C)(C)O2)nc1,OADMET-0002850,5.35,,,,,,
CCc1cnc(NC(=O)N2CCc3cc(OC)c(OC)cc3C2)s1,OADMET-0003151,5.63,,,,,,
CCc1cnc(NC(=O)c2cc(C(F)(F)F)c[nH]c2=O)s1,OADMET-0004263,4.98,,,,,,
CCc1cnc(NCc2ccc(CN3CCCC3)cc2)nc1,,,0.675686709,2.464419494,0.025132666,1.50242712,,
CCc1cnccc1C(=O)Nc1cnccn1,,,0.675686709,1.234871459,-0.115419761,,,
CCc1csc(CCNC(=O)c2cc(C)c(C)c(S(N)(=O)=O)c2)n1,OADMET-0001213,4.36,,,,,,
CCc1csc(CNC(=O)C2(c3ccc(S(C)(=O)=O)cc3)CCCCC2)n1,OADMET-0001337,4.99,,,,,,
CCc1csc(CNC(=O)c2cc3ncccn3n2)n1,OADMET-0001170,3.24,,,,,,
CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,,,1.530212509,2.031832452,,1.599664779,,
CCc1n[nH]c(-c2ccccc2NC(=O)c2ccc(NC(C)=O)c(F)c2)n1,OADMET-0004305,5.19,,,,,,
CCc1n[nH]c2ncnc(N3CC4(C3)SCCC4C(=O)OC)c12,OADMET-0002875,1.99,,,,,,
CCc1nc(C#N)cc(Oc2ccc3c(c2)CN(C)C3=O)n1,OADMET-0003393,1.97,,,,,,
CCc1nc(C(C)NC(=O)Nc2cccc3c2OC(C)(C)C3)n[nH]1,OADMET-0004969,4.97,,,,,,
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,OADMET-0003730,5.74,1.176178109,1.168025809,2.125245919,1.560265398,,
CCc1nc(C)c(C(=O)NC2COc3c(cccc3OC)C2)o1,OADMET-0001095,3.87,,,,,,
CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,,,1.504076488,2.738503885,0.628548874,1.544688022,,
CCc1nc(C)cc(N2CCCC3(CCNCC3)CC2)n1,,,0.675686709,1.027920136,1.511064263,,,
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,,,0.675686709,1.409628842,0.559004282,1.247359422,0.868232868,0.593618308
